OBJECTID,LAYER_ID,LAYER_SEGMENT_ID,SHORT_NAME,LAYER_CODE,HPMS_DATA_ITEM,ROUTE_DIR_ID,ROUTE_NAME,START_ACCUM,END_ACCUM,URBAN_CODE,URBAN_DESC,ERR_CD
195760708,14,6819671,Urban Code,URBAN-CODE,Urban_Code,6696,2113,0,1.6,78499,Salt Lake City,0
195760709,14,6819672,Urban Code,URBAN-CODE,Urban_Code,1771,2114,0,1.166,78499,Salt Lake City,0
195760606,14,6819547,Urban Code,URBAN-CODE,Urban_Code,2407,1856,0,9.85,99999,Rurall,0
195760607,14,6819550,Urban Code,URBAN-CODE,Urban_Code,1731,1862,0,55.882,99999,Rurall,0
195760609,14,6819553,Urban Code,URBAN-CODE,Urban_Code,2412,1868,0,32.792,99999,Rurall,0
195760610,14,6819554,Urban Code,URBAN-CODE,Urban_Code,1732,1870,0,7.732,99999,Rurall,0
195760611,14,6819557,Urban Code,URBAN-CODE,Urban_Code,2542,1876,0,64.814,99999,Rurall,0
195760612,14,6819558,Urban Code,URBAN-CODE,Urban_Code,2414,1878,0,5.4,99999,Rurall,0
195760613,14,6819559,Urban Code,URBAN-CODE,Urban_Code,2472,1890,0,5.866,99999,Rurall,0
195760614,14,6819562,Urban Code,URBAN-CODE,Urban_Code,1734,1894,0,6.914,99999,Rurall,0
195760616,14,6819003,Urban Code,URBAN-CODE,Urban_Code,2456,1032,0,1.1,99999,Rurall,0
195760617,14,6819007,Urban Code,URBAN-CODE,Urban_Code,2184,1054,0,13.4,99999,Rurall,0
195760618,14,6819008,Urban Code,URBAN-CODE,Urban_Code,1405,0121,3.027,35.758,99999,Rurall,0
195760619,14,6819009,Urban Code,URBAN-CODE,Urban_Code,1406,0122,0,8.751,99999,Rurall,0
195760620,14,6819010,Urban Code,URBAN-CODE,Urban_Code,1407,0123,0,11.421,99999,Rurall,0
195760621,14,6819011,Urban Code,URBAN-CODE,Urban_Code,333,0124,0,7.956,99999,Rurall,0
195760622,14,6819012,Urban Code,URBAN-CODE,Urban_Code,1408,0125,0,21.855,99999,Rurall,0
195760688,14,6819734,Urban Code,URBAN-CODE,Urban_Code,6102,2220,0,1.82,78499,Salt Lake City,0
195760689,14,6819735,Urban Code,URBAN-CODE,Urban_Code,6103,2224,0,0.97,78499,Salt Lake City,0
195760690,14,6819736,Urban Code,URBAN-CODE,Urban_Code,1805,2226,0,1.713,78499,Salt Lake City,0
195760691,14,6819738,Urban Code,URBAN-CODE,Urban_Code,1806,2230,0,3.958,78499,Salt Lake City,0
195760692,14,6819739,Urban Code,URBAN-CODE,Urban_Code,6105,2232,0,4.5,78499,Salt Lake City,0
195760693,14,6819740,Urban Code,URBAN-CODE,Urban_Code,1807,2233,0,4.407,78499,Salt Lake City,0
195760694,14,6819741,Urban Code,URBAN-CODE,Urban_Code,1808,2234,0,2.325,78499,Salt Lake City,0
195760642,14,6819032,Urban Code,URBAN-CODE,Urban_Code,1416,0141,3.506,6.623,99999,Rurall,0
195760643,14,6819033,Urban Code,URBAN-CODE,Urban_Code,1417,0142,0,17.353,99999,Rurall,0
195760644,14,6819034,Urban Code,URBAN-CODE,Urban_Code,1418,0143,0,51.206,99999,Rurall,0
195760645,14,6819352,Urban Code,URBAN-CODE,Urban_Code,1678,1468,6.88,7.277,64945,Ogden - Layton,0
195760646,14,6819353,Urban Code,URBAN-CODE,Urban_Code,1678,1468,0,6.88,99999,Rurall,0
195760647,14,6819354,Urban Code,URBAN-CODE,Urban_Code,6155,1470,0,1,64945,Ogden - Layton,0
195760648,14,6819355,Urban Code,URBAN-CODE,Urban_Code,6156,1472,0,2,64945,Ogden - Layton,0
195760649,14,6819356,Urban Code,URBAN-CODE,Urban_Code,1679,1474,0,1.271,64945,Ogden - Layton,0
195760652,14,6819359,Urban Code,URBAN-CODE,Urban_Code,6158,1480,0,1.49,64945,Ogden - Layton,0
195760654,14,6819361,Urban Code,URBAN-CODE,Urban_Code,1682,1484,0,3.69,64945,Ogden - Layton,0
195760655,14,6819362,Urban Code,URBAN-CODE,Urban_Code,6738,1485,0,3.501,64945,Ogden - Layton,0
195760656,14,6819363,Urban Code,URBAN-CODE,Urban_Code,6162,1486,0,1.15,64945,Ogden - Layton,0
195760657,14,6819364,Urban Code,URBAN-CODE,Urban_Code,1683,1488,0,0.671,64945,Ogden - Layton,0
195760658,14,6819365,Urban Code,URBAN-CODE,Urban_Code,1684,1490,0,3.49,64945,Ogden - Layton,0
195760659,14,6819366,Urban Code,URBAN-CODE,Urban_Code,1685,1492,0,4.511,64945,Ogden - Layton,0
195760660,14,6819367,Urban Code,URBAN-CODE,Urban_Code,6739,1495,0,1.741,64945,Ogden - Layton,0
195760661,14,6819349,Urban Code,URBAN-CODE,Urban_Code,5599,1464,0,5.36,64945,Ogden - Layton,0
195760662,14,6819350,Urban Code,URBAN-CODE,Urban_Code,1677,1466,0,1.99,64945,Ogden - Layton,0
195760663,14,6819351,Urban Code,URBAN-CODE,Urban_Code,6705,1467,0,2.577,64945,Ogden - Layton,0
195760664,14,6819369,Urban Code,URBAN-CODE,Urban_Code,6163,1500,0,1.83,64945,Ogden - Layton,0
195760665,14,6819370,Urban Code,URBAN-CODE,Urban_Code,6164,1502,0,2.03,64945,Ogden - Layton,0
195760666,14,6819371,Urban Code,URBAN-CODE,Urban_Code,6165,1504,0,2,64945,Ogden - Layton,0
195760667,14,6819372,Urban Code,URBAN-CODE,Urban_Code,1689,1506,0,5.073,64945,Ogden - Layton,0
195760668,14,6819368,Urban Code,URBAN-CODE,Urban_Code,1688,1498,0,2.588,64945,Ogden - Layton,0
195760671,14,6819375,Urban Code,URBAN-CODE,Urban_Code,1691,1512,0,1.494,64945,Ogden - Layton,0
195760672,14,6819377,Urban Code,URBAN-CODE,Urban_Code,6640,1533,0,19.5,99999,Rurall,0
195760673,14,6819378,Urban Code,URBAN-CODE,Urban_Code,2288,1534,0,30.17,99999,Rurall,0
195760674,14,6819380,Urban Code,URBAN-CODE,Urban_Code,2289,1538,0,3.5,99999,Rurall,0
195760675,14,6819382,Urban Code,URBAN-CODE,Urban_Code,2291,1542,0,8.6,99999,Rurall,0
195760623,14,6819013,Urban Code,URBAN-CODE,Urban_Code,1409,0126,0,21.586,64945,Ogden - Layton,0
195760624,14,6819014,Urban Code,URBAN-CODE,Urban_Code,334,0127,0,2.507,64945,Ogden - Layton,0
195760625,14,6819015,Urban Code,URBAN-CODE,Urban_Code,1319,0128,0,0.086,99998,Small Urban,0
195760626,14,6819016,Urban Code,URBAN-CODE,Urban_Code,1319,0128,0.086,44.564,99999,Rurall,0
195760627,14,6819017,Urban Code,URBAN-CODE,Urban_Code,1410,0130,0,10.826,99998,Small Urban,0
195760628,14,6819018,Urban Code,URBAN-CODE,Urban_Code,1410,0130,10.826,43.076,99999,Rurall,0
195760629,14,6819019,Urban Code,URBAN-CODE,Urban_Code,1411,0132,31.711,34.801,99998,Small Urban,0
195760630,14,6819020,Urban Code,URBAN-CODE,Urban_Code,1411,0132,0,31.711,99999,Rurall,0
195760631,14,6819021,Urban Code,URBAN-CODE,Urban_Code,335,0133,0,7.183,99999,Rurall,0
195760632,14,6819022,Urban Code,URBAN-CODE,Urban_Code,1412,0134,0,14.304,64945,Ogden - Layton,0
195760633,14,6819023,Urban Code,URBAN-CODE,Urban_Code,1413,0136,0,3.059,99999,Rurall,0
195760635,14,6819025,Urban Code,URBAN-CODE,Urban_Code,1414,0138,15.313,20.444,99998,Small Urban,0
195760636,14,6819026,Urban Code,URBAN-CODE,Urban_Code,1414,0138,6.995,13.132,99998,Small Urban,0
195760637,14,6819027,Urban Code,URBAN-CODE,Urban_Code,1414,0138,13.132,15.313,99999,Rurall,0
195760638,14,6819028,Urban Code,URBAN-CODE,Urban_Code,1414,0138,0,6.995,99999,Rurall,0
195760639,14,6819029,Urban Code,URBAN-CODE,Urban_Code,1415,0139,0,1.408,99998,Small Urban,0
195760640,14,6819030,Urban Code,URBAN-CODE,Urban_Code,337,0140,0,2.559,78499,Salt Lake City,0
195760641,14,6819031,Urban Code,URBAN-CODE,Urban_Code,1416,0141,0,3.506,99998,Small Urban,0
195760801,14,6818822,Urban Code,URBAN-CODE,Urban_Code,1366,0064,0,2.015,99999,Rurall,0
195760802,14,6818823,Urban Code,URBAN-CODE,Urban_Code,1367,0065,0,28.315,99999,Rurall,0
195760803,14,6818824,Urban Code,URBAN-CODE,Urban_Code,317,0066,0,14.346,99999,Rurall,0
195760710,14,6819673,Urban Code,URBAN-CODE,Urban_Code,1772,2116,0,5.504,78499,Salt Lake City,0
195760711,14,6819674,Urban Code,URBAN-CODE,Urban_Code,1773,2118,0,5.635,78499,Salt Lake City,0
195760712,14,6819675,Urban Code,URBAN-CODE,Urban_Code,1774,2120,0,4.495,78499,Salt Lake City,0
195760713,14,6819676,Urban Code,URBAN-CODE,Urban_Code,1775,2122,0,2.821,78499,Salt Lake City,0
195760715,14,6819678,Urban Code,URBAN-CODE,Urban_Code,1776,2124,0,3.933,78499,Salt Lake City,0
195760716,14,6819679,Urban Code,URBAN-CODE,Urban_Code,1777,2126,0,1.201,78499,Salt Lake City,0
195760718,14,6819681,Urban Code,URBAN-CODE,Urban_Code,1779,2130,0,1.795,78499,Salt Lake City,0
195760719,14,6819682,Urban Code,URBAN-CODE,Urban_Code,6084,2132,0,0.458,78499,Salt Lake City,0
195760720,14,6819683,Urban Code,URBAN-CODE,Urban_Code,6085,2134,0,1.769,78499,Salt Lake City,0
195760721,14,6819684,Urban Code,URBAN-CODE,Urban_Code,6086,2135,0,1.467,78499,Salt Lake City,0
195760722,14,6819685,Urban Code,URBAN-CODE,Urban_Code,1780,2136,0,0.631,78499,Salt Lake City,0
195760723,14,6819686,Urban Code,URBAN-CODE,Urban_Code,1781,2137,0,0.519,78499,Salt Lake City,0
195760725,14,6819688,Urban Code,URBAN-CODE,Urban_Code,1782,2140,0,4.236,78499,Salt Lake City,0
195760726,14,6819689,Urban Code,URBAN-CODE,Urban_Code,1783,2142,0,3.91,78499,Salt Lake City,0
195760727,14,6819690,Urban Code,URBAN-CODE,Urban_Code,6834,2143,0.172,0.488,78499,Salt Lake City,0
195760728,14,6819691,Urban Code,URBAN-CODE,Urban_Code,1784,2144,0,2.107,78499,Salt Lake City,0
195760729,14,6819692,Urban Code,URBAN-CODE,Urban_Code,6088,2146,0,0.557,78499,Salt Lake City,0
195760730,14,6819693,Urban Code,URBAN-CODE,Urban_Code,1785,2148,0,7.097,78499,Salt Lake City,0
195760732,14,6819695,Urban Code,URBAN-CODE,Urban_Code,6698,2153,1.439,4.134,78499,Salt Lake City,0
195760733,14,6819696,Urban Code,URBAN-CODE,Urban_Code,6090,2154,0,3,78499,Salt Lake City,0
195760734,14,6819697,Urban Code,URBAN-CODE,Urban_Code,1787,2156,2.03,7.462,78499,Salt Lake City,0
195760735,14,6819698,Urban Code,URBAN-CODE,Urban_Code,1788,2158,0,1.196,78499,Salt Lake City,0
195760736,14,6819699,Urban Code,URBAN-CODE,Urban_Code,6699,2159,0,0.72,78499,Salt Lake City,0
195760737,14,6819700,Urban Code,URBAN-CODE,Urban_Code,5609,2160,0,4.58,78499,Salt Lake City,0
195760738,14,6819701,Urban Code,URBAN-CODE,Urban_Code,1789,2162,0,2.368,78499,Salt Lake City,0
195760739,14,6819702,Urban Code,URBAN-CODE,Urban_Code,1790,2164,0,5.449,78499,Salt Lake City,0
195760676,14,6819388,Urban Code,URBAN-CODE,Urban_Code,2293,1548,0,5.7,99999,Rurall,0
195760677,14,6819392,Urban Code,URBAN-CODE,Urban_Code,2519,1551,0,0.61,99999,Rurall,0
195760678,14,6819393,Urban Code,URBAN-CODE,Urban_Code,1693,1552,0,15.454,99999,Rurall,0
195760680,14,6819528,Urban Code,URBAN-CODE,Urban_Code,1725,1812,0,9.281,99999,Rurall,0
195760681,14,6819529,Urban Code,URBAN-CODE,Urban_Code,1726,1814,0,7.966,99998,Small Urban,0
195760682,14,6819530,Urban Code,URBAN-CODE,Urban_Code,2267,1816,1.001,2.37,99998,Small Urban,0
195760683,14,6819531,Urban Code,URBAN-CODE,Urban_Code,2267,1816,0,1.001,99999,Rurall,0
195760684,14,6819532,Urban Code,URBAN-CODE,Urban_Code,2268,1818,1.583,3.7,99998,Small Urban,0
195760685,14,6819533,Urban Code,URBAN-CODE,Urban_Code,2268,1818,0,1.583,99999,Rurall,0
195760686,14,6819732,Urban Code,URBAN-CODE,Urban_Code,6101,2216,0,3,78499,Salt Lake City,0
195760687,14,6819733,Urban Code,URBAN-CODE,Urban_Code,1804,2218,0,2.328,78499,Salt Lake City,0
195760790,14,6819472,Urban Code,URBAN-CODE,Urban_Code,2367,1710,0,4.4,99999,Rurall,0
195760791,14,6819474,Urban Code,URBAN-CODE,Urban_Code,2368,1714,0,8,99999,Rurall,0
195760792,14,6819476,Urban Code,URBAN-CODE,Urban_Code,2370,1716,0,39.55,99999,Rurall,0
195760793,14,6819477,Urban Code,URBAN-CODE,Urban_Code,5589,1718,0,11.853,99999,Rurall,0
195760794,14,6819478,Urban Code,URBAN-CODE,Urban_Code,2457,1730,0,5.7,99999,Rurall,0
195760795,14,6819083,Urban Code,URBAN-CODE,Urban_Code,408,0198,0,1.597,99998,Small Urban,0
195760796,14,6819084,Urban Code,URBAN-CODE,Urban_Code,409,0199,0,21.96,99999,Rurall,0
195760797,14,6819085,Urban Code,URBAN-CODE,Urban_Code,352,0200,0,1.565,99999,Rurall,0
195760799,14,6819087,Urban Code,URBAN-CODE,Urban_Code,411,0201,0,5.206,99999,Rurall,0
195760767,14,6818785,Urban Code,URBAN-CODE,Urban_Code,1349,0039,0,8.923,64945,Ogden - Layton,0
195760768,14,6818786,Urban Code,URBAN-CODE,Urban_Code,1349,0039,8.923,67.744,99999,Rurall,0
195760769,14,6818787,Urban Code,URBAN-CODE,Urban_Code,310,0040,111.141,115.425,99998,Small Urban,0
195760770,14,6819081,Urban Code,URBAN-CODE,Urban_Code,407,0196,0,36.922,99999,Rurall,0
195760771,14,6819078,Urban Code,URBAN-CODE,Urban_Code,350,0191,0,117.047,99999,Rurall,0
195760773,14,6819080,Urban Code,URBAN-CODE,Urban_Code,405,0193,0,8.428,64945,Ogden - Layton,0
195760774,14,6819082,Urban Code,URBAN-CODE,Urban_Code,408,0198,1.597,15.715,72559,Provo-Orem,0
195760775,14,6818813,Urban Code,URBAN-CODE,Urban_Code,1362,0058,0,1.363,99998,Small Urban,0
195760776,14,6818814,Urban Code,URBAN-CODE,Urban_Code,315,0059,0.001,0.662,99998,Small Urban,0
195760777,14,6818815,Urban Code,URBAN-CODE,Urban_Code,315,0059,21.753,22.206,99998,Small Urban,0
195760778,14,6818816,Urban Code,URBAN-CODE,Urban_Code,315,0059,0.662,21.753,99999,Rurall,0
195760779,14,6818817,Urban Code,URBAN-CODE,Urban_Code,315,0059,0,0.001,99999,Rurall,0
195760780,14,6818818,Urban Code,URBAN-CODE,Urban_Code,1363,0060,0,7.496,64945,Ogden - Layton,0
195760781,14,6818819,Urban Code,URBAN-CODE,Urban_Code,1364,0061,0,7.287,99999,Rurall,0
195760782,14,6818820,Urban Code,URBAN-CODE,Urban_Code,1365,0062,0,42.833,99999,Rurall,0
195760783,14,6818821,Urban Code,URBAN-CODE,Urban_Code,316,0063,0,2.63,99999,Rurall,0
195760784,14,6819226,Urban Code,URBAN-CODE,Urban_Code,1632,1250,6.964,7.55,50959,Logan,0
195760785,14,6819227,Urban Code,URBAN-CODE,Urban_Code,1632,1250,0,6.964,99999,Rurall,0
195760786,14,6819229,Urban Code,URBAN-CODE,Urban_Code,1633,1254,0,9.855,99999,Rurall,0
195760787,14,6819230,Urban Code,URBAN-CODE,Urban_Code,2227,1256,1.892,2.991,50959,Logan,0
195760788,14,6819231,Urban Code,URBAN-CODE,Urban_Code,2227,1256,0,1.892,99999,Rurall,0
195760789,14,6819232,Urban Code,URBAN-CODE,Urban_Code,2512,1258,0,1.05,99999,Rurall,0
195760964,14,6819129,Urban Code,URBAN-CODE,Urban_Code,1599,1090,0,1.849,64945,Ogden - Layton,0
195760965,14,6819130,Urban Code,URBAN-CODE,Urban_Code,1600,1092,0,1.84,64945,Ogden - Layton,0
195760966,14,6819131,Urban Code,URBAN-CODE,Urban_Code,1601,1094,0,1.757,64945,Ogden - Layton,0
195760740,14,6819706,Urban Code,URBAN-CODE,Urban_Code,1792,2168,0,4.477,78499,Salt Lake City,0
195760742,14,6819704,Urban Code,URBAN-CODE,Urban_Code,1791,2166,0,0.516,78499,Salt Lake City,0
195760744,14,6819707,Urban Code,URBAN-CODE,Urban_Code,6091,2170,0,0.87,78499,Salt Lake City,0
195760745,14,6819708,Urban Code,URBAN-CODE,Urban_Code,1793,2172,0,15.525,78499,Salt Lake City,0
195760746,14,6819709,Urban Code,URBAN-CODE,Urban_Code,1794,2174,0,0.864,78499,Salt Lake City,0
195760747,14,6819710,Urban Code,URBAN-CODE,Urban_Code,1795,2176,0,3.365,78499,Salt Lake City,0
195760748,14,6819711,Urban Code,URBAN-CODE,Urban_Code,1796,2178,0,6.554,78499,Salt Lake City,0
195760749,14,6819712,Urban Code,URBAN-CODE,Urban_Code,1797,2180,0,7.151,78499,Salt Lake City,0
195760750,14,6819713,Urban Code,URBAN-CODE,Urban_Code,5610,2182,0,1.05,78499,Salt Lake City,0
195760751,14,6819714,Urban Code,URBAN-CODE,Urban_Code,6092,2184,0,1.33,78499,Salt Lake City,0
195760752,14,6819715,Urban Code,URBAN-CODE,Urban_Code,1798,2186,0,5.35,78499,Salt Lake City,0
195760753,14,6819716,Urban Code,URBAN-CODE,Urban_Code,1799,2188,0,0.832,78499,Salt Lake City,0
195760754,14,6819717,Urban Code,URBAN-CODE,Urban_Code,1800,2190,0,5.059,78499,Salt Lake City,0
195760755,14,6819718,Urban Code,URBAN-CODE,Urban_Code,6362,2191,0,0.546,78499,Salt Lake City,0
195760756,14,6819721,Urban Code,URBAN-CODE,Urban_Code,1801,2194,0,3.04,78499,Salt Lake City,0
195760757,14,6819722,Urban Code,URBAN-CODE,Urban_Code,1802,2196,0,0.448,78499,Salt Lake City,0
195760760,14,6819725,Urban Code,URBAN-CODE,Urban_Code,6095,2202,0,1.57,78499,Salt Lake City,0
195760761,14,6819726,Urban Code,URBAN-CODE,Urban_Code,1803,2204,0,3.299,78499,Salt Lake City,0
195760764,14,6819729,Urban Code,URBAN-CODE,Urban_Code,6098,2210,0,0.71,78499,Salt Lake City,0
195760765,14,6819730,Urban Code,URBAN-CODE,Urban_Code,6099,2212,0,1.79,78499,Salt Lake City,0
195760766,14,6819731,Urban Code,URBAN-CODE,Urban_Code,6100,2214,0,0.88,78499,Salt Lake City,0
195760897,14,6818852,Urban Code,URBAN-CODE,Urban_Code,321,0080,99.495,111.169,99999,Rurall,0
195760898,14,6818853,Urban Code,URBAN-CODE,Urban_Code,321,0080,128.645,138.987,99999,Rurall,0
195760899,14,6818854,Urban Code,URBAN-CODE,Urban_Code,1378,0081,0,2.475,99999,Rurall,0
195760900,14,6818855,Urban Code,URBAN-CODE,Urban_Code,1379,0082,0,3.178,99998,Small Urban,0
195760901,14,6818856,Urban Code,URBAN-CODE,Urban_Code,1380,0083,0,30.726,99999,Rurall,0
195760902,14,6819251,Urban Code,URBAN-CODE,Urban_Code,2435,1305,0,1.755,99999,Rurall,0
195760903,14,6819252,Urban Code,URBAN-CODE,Urban_Code,1637,1306,0,7.347,99999,Rurall,0
195760904,14,6819254,Urban Code,URBAN-CODE,Urban_Code,1638,1310,8.062,8.566,99998,Small Urban,0
195760905,14,6819255,Urban Code,URBAN-CODE,Urban_Code,1638,1310,5.65,8.062,99999,Rurall,0
195760906,14,6819256,Urban Code,URBAN-CODE,Urban_Code,1639,1312,3.113,3.955,99998,Small Urban,0
195760908,14,6818874,Urban Code,URBAN-CODE,Urban_Code,1384,0089,263.972,322.276,99999,Rurall,0
195760911,14,6819516,Urban Code,URBAN-CODE,Urban_Code,1723,1784,0,10.645,99998,Small Urban,0
195760912,14,6819517,Urban Code,URBAN-CODE,Urban_Code,2546,1786,0,6.844,99999,Rurall,0
195760913,14,6819518,Urban Code,URBAN-CODE,Urban_Code,1724,1788,0,4.563,99998,Small Urban,0
195760914,14,6819115,Urban Code,URBAN-CODE,Urban_Code,1594,1068,0,8.678,99999,Rurall,0
195760915,14,6819118,Urban Code,URBAN-CODE,Urban_Code,2191,1074,0,6.95,99999,Rurall,0
195760916,14,6819119,Urban Code,URBAN-CODE,Urban_Code,1595,1076,0,7.359,99999,Rurall,0
195760917,14,6818857,Urban Code,URBAN-CODE,Urban_Code,1381,0084,81.043,88.779,64945,Ogden - Layton,0
195760918,14,6818858,Urban Code,URBAN-CODE,Urban_Code,1381,0084,38.687,42.716,99998,Small Urban,0
195760919,14,6818859,Urban Code,URBAN-CODE,Urban_Code,1381,0084,88.779,119.773,99999,Rurall,0
195760920,14,6818860,Urban Code,URBAN-CODE,Urban_Code,1381,0084,0,38.687,99999,Rurall,0
195760922,14,6818862,Urban Code,URBAN-CODE,Urban_Code,6660,0085,0,2.977,72559,Provo-Orem,0
195760923,14,6818863,Urban Code,URBAN-CODE,Urban_Code,6660,0085,2.978,18.658,78499,Salt Lake City,0
195760967,14,6819132,Urban Code,URBAN-CODE,Urban_Code,1602,1096,0,1.836,64945,Ogden - Layton,0
195760968,14,6819134,Urban Code,URBAN-CODE,Urban_Code,1604,1100,0,2.039,64945,Ogden - Layton,0
195760969,14,6819136,Urban Code,URBAN-CODE,Urban_Code,2197,1104,0,5.154,99999,Rurall,0
195760970,14,6819167,Urban Code,URBAN-CODE,Urban_Code,2207,1140,0,5.05,99999,Rurall,0
195760971,14,6819169,Urban Code,URBAN-CODE,Urban_Code,2208,1144,0,2.9,99999,Rurall,0
195760972,14,6819170,Urban Code,URBAN-CODE,Urban_Code,1613,1160,0,14.573,99999,Rurall,0
195760973,14,6819172,Urban Code,URBAN-CODE,Urban_Code,1614,1164,0,2.999,99999,Rurall,0
195760974,14,6818890,Urban Code,URBAN-CODE,Urban_Code,326,0100,0,16.934,99999,Rurall,0
195760975,14,6818891,Urban Code,URBAN-CODE,Urban_Code,1391,0101,0,8.125,50959,Logan,0
195760976,14,6818892,Urban Code,URBAN-CODE,Urban_Code,1391,0101,8.125,21.811,99999,Rurall,0
195760977,14,6818893,Urban Code,URBAN-CODE,Urban_Code,1392,0102,12.485,18.507,99998,Small Urban,0
195760978,14,6818742,Urban Code,URBAN-CODE,Urban_Code,1333,0015,51.157,66.812,99998,Small Urban,0
195760979,14,6818745,Urban Code,URBAN-CODE,Urban_Code,1333,0015,246.178,285.926,72559,Provo-Orem,0
195760980,14,6818746,Urban Code,URBAN-CODE,Urban_Code,1333,0015,285.926,312.319,78499,Salt Lake City,0
195760981,14,6818747,Urban Code,URBAN-CODE,Urban_Code,1333,0015,239.93,246.178,99998,Small Urban,0
195760982,14,6819137,Urban Code,URBAN-CODE,Urban_Code,2198,1106,0,5.94,99999,Rurall,0
195760983,14,6819138,Urban Code,URBAN-CODE,Urban_Code,1605,1108,0,2.663,99999,Rurall,0
195760984,14,6819139,Urban Code,URBAN-CODE,Urban_Code,1606,1110,9.017,11.055,99998,Small Urban,0
195760985,14,6819140,Urban Code,URBAN-CODE,Urban_Code,1606,1110,0,9.017,99999,Rurall,0
195760986,14,6819141,Urban Code,URBAN-CODE,Urban_Code,2199,1112,0.082,1.752,64945,Ogden - Layton,0
195760886,14,6819510,Urban Code,URBAN-CODE,Urban_Code,1721,1776,0,0.419,99998,Small Urban,0
195760887,14,6819511,Urban Code,URBAN-CODE,Urban_Code,2465,1778,0,5.097,99998,Small Urban,0
195760888,14,6819512,Urban Code,URBAN-CODE,Urban_Code,2466,1780,0,0.987,99998,Small Urban,0
195760889,14,6819514,Urban Code,URBAN-CODE,Urban_Code,2467,1782,0,0.767,99998,Small Urban,0
195760890,14,6819112,Urban Code,URBAN-CODE,Urban_Code,2188,1062,0,19.2,99999,Rurall,0
195760892,14,6818847,Urban Code,URBAN-CODE,Urban_Code,321,0080,138.987,146.901,99998,Small Urban,0
195760894,14,6818849,Urban Code,URBAN-CODE,Urban_Code,321,0080,0,2.462,99998,Small Urban,0
195760895,14,6818850,Urban Code,URBAN-CODE,Urban_Code,321,0080,146.901,196.68,99999,Rurall,0
195760896,14,6818851,Urban Code,URBAN-CODE,Urban_Code,321,0080,2.462,94.186,99999,Rurall,0
195760943,14,6818866,Urban Code,URBAN-CODE,Urban_Code,1383,0088,0,16.996,99999,Rurall,0
195760944,14,6818867,Urban Code,URBAN-CODE,Urban_Code,1384,0089,261.023,263.972,99998,Small Urban,0
195760945,14,6818868,Urban Code,URBAN-CODE,Urban_Code,1384,0089,458.97,461.952,50959,Logan,0
195760947,14,6818870,Urban Code,URBAN-CODE,Urban_Code,1384,0089,322.276,353.061,72559,Provo-Orem,0
195760948,14,6818871,Urban Code,URBAN-CODE,Urban_Code,1384,0089,362.547,383.774,78499,Salt Lake City,0
195760949,14,6818872,Urban Code,URBAN-CODE,Urban_Code,1384,0089,461.952,502.577,99999,Rurall,0
195760950,14,6818882,Urban Code,URBAN-CODE,Urban_Code,1386,0092,0,7.713,72559,Provo-Orem,0
195760951,14,6818883,Urban Code,URBAN-CODE,Urban_Code,1386,0092,7.713,27.296,99999,Rurall,0
195760953,14,6818885,Urban Code,URBAN-CODE,Urban_Code,325,0094,0,0.958,99999,Rurall,0
195760954,14,6818886,Urban Code,URBAN-CODE,Urban_Code,1388,0095,0,121.351,99999,Rurall,0
195760955,14,6818887,Urban Code,URBAN-CODE,Urban_Code,1389,0096,0,22.759,99999,Rurall,0
195760956,14,6818888,Urban Code,URBAN-CODE,Urban_Code,1459,0097,0,5.347,64945,Ogden - Layton,0
195760957,14,6818889,Urban Code,URBAN-CODE,Urban_Code,1390,0099,0,4.193,99999,Rurall,0
195760958,14,6819526,Urban Code,URBAN-CODE,Urban_Code,2342,1800,0,5.1,99999,Rurall,0
195760959,14,6818743,Urban Code,URBAN-CODE,Urban_Code,1333,0015,15.922,20.797,99998,Small Urban,0
195760960,14,6818744,Urban Code,URBAN-CODE,Urban_Code,1333,0015,312.319,368.147,64945,Ogden - Layton,0
195760961,14,6818741,Urban Code,URBAN-CODE,Urban_Code,1333,0015,221.719,228.055,99998,Small Urban,0
195760962,14,6819127,Urban Code,URBAN-CODE,Urban_Code,1597,1086,0,3.817,64945,Ogden - Layton,0
195760963,14,6819128,Urban Code,URBAN-CODE,Urban_Code,1598,1088,0,0.889,64945,Ogden - Layton,0
195760124,14,6819775,Urban Code,URBAN-CODE,Urban_Code,1829,2302,0,0.071,78499,Salt Lake City,0
195760125,14,6819776,Urban Code,URBAN-CODE,Urban_Code,6119,2304,0,0.59,78499,Salt Lake City,0
195760126,14,6819777,Urban Code,URBAN-CODE,Urban_Code,5613,2305,0,1.2,78499,Salt Lake City,0
195760127,14,6819778,Urban Code,URBAN-CODE,Urban_Code,1830,2306,0,1.833,78499,Salt Lake City,0
195760128,14,6819779,Urban Code,URBAN-CODE,Urban_Code,6120,2307,0,0.45,78499,Salt Lake City,0
195760129,14,6819780,Urban Code,URBAN-CODE,Urban_Code,1831,2308,0,0.89,78499,Salt Lake City,0
195760130,14,6819781,Urban Code,URBAN-CODE,Urban_Code,6121,2310,0,1.35,78499,Salt Lake City,0
195760131,14,6819782,Urban Code,URBAN-CODE,Urban_Code,6122,2312,0,1.35,78499,Salt Lake City,0
195760132,14,6819783,Urban Code,URBAN-CODE,Urban_Code,6123,2314,0,2.38,78499,Salt Lake City,0
195760134,14,6819785,Urban Code,URBAN-CODE,Urban_Code,1833,2317,0,0.876,78499,Salt Lake City,0
195760135,14,6819786,Urban Code,URBAN-CODE,Urban_Code,6124,2318,0,0.47,78499,Salt Lake City,0
